attention_family,model_role,condition_label,layer,sample_idx,row_weighted_intra,row_weighted_inter,self_inter_norm_entropy
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2479,0.553125,0.446875,0.742123
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2480,0.540458,0.459542,0.725276
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2481,0.528974,0.471026,0.706816
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2482,0.519019,0.480981,0.687292
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2483,0.510888,0.489112,0.667289
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2484,0.504824,0.495176,0.647402
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2485,0.501009,0.498991,0.628226
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2486,0.499557,0.500443,0.610333
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2487,0.50051,0.49949,0.594257
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2488,0.503841,0.496159,0.580479
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2489,0.509449,0.490551,0.56941
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2490,0.517168,0.482832,0.561379
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2491,0.526767,0.473233,0.556627
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2492,0.53796,0.46204,0.555296
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2493,0.550411,0.449589,0.557426
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2494,0.563751,0.436249,0.562952
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2495,0.577579,0.422421,0.571711
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2496,0.591484,0.408516,0.583439
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2497,0.605051,0.394949,0.597788
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2498,0.617873,0.382127,0.614329
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2499,0.62957,0.37043,0.632568
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2500,0.63979,0.36021,0.651961
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2501,0.64823,0.35177,0.671928
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2502,0.654637,0.345363,0.691873
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2503,0.65882,0.34118,0.711202
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2504,0.660654,0.339346,0.729336
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2505,0.660084,0.339916,0.745735
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2506,0.657128,0.342872,0.75991
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2507,0.651873,0.348127,0.771436
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2508,0.644477,0.355523,0.779969
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2509,0.63516,0.36484,0.785256
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2510,0.6242,0.3758,0.787138
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2511,0.611925,0.388075,0.785559
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2512,0.598702,0.401298,0.780566
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2513,0.584924,0.415076,0.772308
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2514,0.571003,0.428997,0.761031
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2515,0.557355,0.442645,0.747074
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2516,0.544387,0.455613,0.730851
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2517,0.532487,0.467513,0.712847
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2518,0.522009,0.477991,0.693601
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2519,0.513267,0.486733,0.673686
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2520,0.506522,0.493478,0.653696
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2521,0.501974,0.498026,0.63423
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2522,0.49976,0.50024,0.615868
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2523,0.499945,0.500055,0.599157
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2524,0.502525,0.497475,0.584598
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2525,0.507422,0.492578,0.572625
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2526,0.51449,0.48551,0.563594
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2527,0.523518,0.476482,0.557776
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2528,0.534236,0.465764,0.555345
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2529,0.546325,0.453675,0.556373
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2530,0.559423,0.440577,0.560829
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2531,0.57314,0.42686,0.56858
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2532,0.587066,0.412934,0.579395
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2533,0.600785,0.399215,0.592951
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2534,0.613888,0.386112,0.608844
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2535,0.625983,0.374017,0.626598
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2536,0.63671,0.36329,0.645684
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2537,0.645747,0.354253,0.665532
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2538,0.652827,0.347173,0.68555
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2539,0.657736,0.342264,0.705139
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2540,0.660329,0.339671,0.723715
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2541,0.660527,0.339473,0.740724
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2542,0.658326,0.341674,0.755657
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2543,0.653791,0.346209,0.768069
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2544,0.647056,0.352944,0.77759
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2545,0.638325,0.361675,0.783934
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2546,0.627856,0.372144,0.786913
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2547,0.615962,0.384038,0.786438
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2548,0.602999,0.397001,0.782522
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2549,0.589354,0.410646,0.775283
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2550,0.575434,0.424566,0.764937
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2551,0.561654,0.438346,0.751793
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2552,0.548426,0.451574,0.736243
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2553,0.536145,0.463855,0.718752
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2554,0.525177,0.474823,0.699841
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2555,0.51585,0.48415,0.680075
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2556,0.508443,0.491557,0.660044
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2557,0.503176,0.496824,0.640347
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2558,0.500207,0.499793,0.621571
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2559,0.499624,0.500376,0.604277
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2560,0.501445,0.498555,0.588981
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2561,0.505616,0.494384,0.57614
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2562,0.512011,0.487989,0.566137
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2563,0.52044,0.47956,0.559271
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2564,0.530652,0.469348,0.555746
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2565,0.542341,0.457659,0.555669
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2566,0.555158,0.444842,0.559041
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2567,0.568722,0.431278,0.565762
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2568,0.582626,0.417374,0.57563
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2569,0.596456,0.403544,0.588352
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2570,0.609799,0.390201,0.603548
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2571,0.622257,0.377743,0.620764
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2572,0.633457,0.366543,0.639485
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2573,0.643065,0.356935,0.659154
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2574,0.650795,0.349205,0.679182
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2575,0.656416,0.343584,0.698973
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2576,0.659759,0.340241,0.717934
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2577,0.660726,0.339274,0.7355
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2578,0.659286,0.340714,0.751147
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2579,0.655484,0.344516,0.764408
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2580,0.649432,0.350568,0.774886
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2581,0.641312,0.358688,0.782269
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2582,0.631366,0.368634,0.786336
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2583,0.61989,0.38011,0.786966
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2584,0.607227,0.392773,0.78414
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2585,0.593756,0.406244,0.777942
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2586,0.579879,0.420121,0.768558
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2587,0.566009,0.433991,0.756268
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2588,0.552561,0.447439,0.741438
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2589,0.539936,0.460064,0.724512
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2590,0.528512,0.471488,0.705994
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2591,0.518629,0.481371,0.686437
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2592,0.510583,0.489417,0.666426
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2593,0.504613,0.495387,0.646558
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2594,0.500898,0.499102,0.627425
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2595,0.499548,0.500452,0.6096
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2596,0.500605,0.499395,0.593614
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2597,0.504036,0.495964,0.579944
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2598,0.50974,0.49026,0.568999
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2599,0.517545,0.482455,0.561106
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2600,0.527218,0.472782,0.556499
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2601,0.538472,0.461528,0.555317
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2602,0.55097,0.44903,0.557595
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2603,0.564339,0.435661,0.563264
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2604,0.578179,0.421821,0.572156
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2605,0.592078,0.407922,0.584006
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2606,0.605621,0.394379,0.598458
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2607,0.618402,0.381598,0.615083
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2608,0.630042,0.369958,0.633383
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2609,0.640192,0.359808,0.652812
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2610,0.648549,0.351451,0.672791
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2611,0.654864,0.345136,0.692722
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2612,0.658948,0.341052,0.712011
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2613,0.660679,0.339321,0.730081
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2614,0.660006,0.339994,0.746394
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2615,0.656948,0.343052,0.760463
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2616,0.651597,0.348403,0.771867
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2617,0.644114,0.355886,0.780265
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2618,0.63472,0.36528,0.785408
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2619,0.623697,0.376303,0.787141
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2620,0.611373,0.388627,0.785413
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2621,0.598117,0.401883,0.780276
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2622,0.584325,0.415675,0.771882
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2623,0.570407,0.429593,0.760483
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2624,0.55678,0.44322,0.746419
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2625,0.543851,0.456149,0.730109
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2626,0.532004,0.467996,0.712041
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2627,0.521595,0.478405,0.692753
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2628,0.512934,0.487066,0.672823
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2629,0.506279,0.493721,0.652844
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2630,0.50183,0.49817,0.633413
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2631,0.499718,0.500282,0.615111
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2632,0.500007,0.499993,0.598483
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2633,0.502689,0.497311,0.584027
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2634,0.507683,0.492317,0.572173
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2635,0.51484,0.48516,0.563276
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2636,0.523946,0.476054,0.557601
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2637,0.53473,0.46527,0.555318
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2638,0.54687,0.45313,0.556494
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2639,0.560003,0.439997,0.561096
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2640,0.573738,0.426262,0.568984
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2641,0.587663,0.412337,0.579925
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2642,0.601364,0.398636,0.59359
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2643,0.614432,0.385568,0.609573
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2644,0.626475,0.373525,0.627396
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2645,0.637135,0.362865,0.646527
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2646,0.646094,0.353906,0.666394
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2647,0.653084,0.346916,0.686405
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2648,0.657896,0.342104,0.705963
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2649,0.660387,0.339613,0.724483
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2650,0.660482,0.339518,0.741412
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2651,0.658178,0.341822,0.756246
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2652,0.653545,0.346455,0.768541
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2653,0.64672,0.35328,0.77793
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2654,0.637908,0.362092,0.784132
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2655,0.627371,0.372629,0.786964
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2656,0.615424,0.384576,0.786339
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2657,0.602423,0.397577,0.782278
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2658,0.588758,0.411242,0.7749
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2659,0.574835,0.425165,0.764427
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2660,0.56107,0.43893,0.751171
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2661,0.547875,0.452125,0.735527
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2662,0.535643,0.464357,0.717963
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2663,0.52474,0.47526,0.699004
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2664,0.51549,0.48451,0.679214
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2665,0.508171,0.491829,0.659186
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2666,0.503,0.497,0.639516
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2667,0.500132,0.499868,0.620792
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2668,0.499653,0.500347,0.603574
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2669,0.501577,0.498423,0.588375
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2670,0.505846,0.494154,0.575648
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2671,0.512333,0.487667,0.565775
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2672,0.520845,0.479155,0.559049
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2673,0.531127,0.468873,0.555672
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2674,0.542872,0.457128,0.555743
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2675,0.55573,0.44427,0.559262
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2676,0.569316,0.430684,0.566123
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2677,0.583226,0.416774,0.576121
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2678,0.597043,0.402957,0.588958
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2679,0.610356,0.389644,0.604251
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2680,0.622767,0.377233,0.621542
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2681,0.633905,0.366095,0.640316
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2682,0.643439,0.356561,0.660012
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2683,0.651082,0.348918,0.680043
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2684,0.656608,0.343392,0.69981
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2685,0.65985,0.34015,0.718723
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2686,0.660713,0.339287,0.736217
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2687,0.659171,0.340829,0.75177
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2688,0.655269,0.344731,0.764919
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2689,0.649124,0.350876,0.775269
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2690,0.64092,0.35908,0.782513
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2691,0.630901,0.369099,0.786434
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2692,0.619367,0.380633,0.786915
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2693,0.606662,0.393338,0.783941
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2694,0.593165,0.406835,0.777602
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2695,0.579279,0.420721,0.768087
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2696,0.565419,0.434581,0.755679
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2697,0.551998,0.448002,0.740749
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2698,0.539418,0.460582,0.723744
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2699,0.528053,0.471947,0.705169
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2700,0.518243,0.481757,0.685581
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2701,0.510282,0.489718,0.665564
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2702,0.504406,0.495594,0.645715
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2703,0.50079,0.49921,0.626628
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2704,0.499544,0.500456,0.608871
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2705,0.500704,0.499296,0.592975
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2706,0.504236,0.495764,0.579415
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2707,0.510034,0.489966,0.568595
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2708,0.517924,0.482076,0.560838
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2709,0.527672,0.472328,0.556377
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2710,0.538987,0.461013,0.555344
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2711,0.55153,0.44847,0.55777
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2712,0.564927,0.435073,0.563582
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2713,0.578779,0.421221,0.572608
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2714,0.592671,0.407329,0.584577
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2715,0.606189,0.393811,0.599132
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2716,0.618929,0.381071,0.61584
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2717,0.630512,0.369488,0.6342
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2718,0.64059,0.35941,0.653665
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2719,0.648864,0.351136,0.673653
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2720,0.655086,0.344914,0.693569
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2721,0.659071,0.340929,0.712817
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2722,0.660699,0.339301,0.730823
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2723,0.659923,0.340077,0.747049
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2724,0.656764,0.343236,0.761011
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2725,0.651318,0.348682,0.772292
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2726,0.643747,0.356253,0.780555
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2727,0.634277,0.365723,0.785553
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2728,0.623191,0.376809,0.787138
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2729,0.610819,0.389181,0.785262
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2730,0.597532,0.402468,0.77998
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2731,0.583725,0.416275,0.771452
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2732,0.569812,0.430188,0.75993
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2733,0.556207,0.443793,0.74576
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2734,0.543316,0.456684,0.729364
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2735,0.531525,0.468475,0.711232
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2736,0.521185,0.478815,0.691905
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2737,0.512605,0.487395,0.67196
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2738,0.506041,0.493959,0.651992
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2739,0.50169,0.49831,0.632598
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2740,0.499681,0.500319,0.614357
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2741,0.500074,0.499926,0.597813
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2742,0.502857,0.497143,0.58346
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2743,0.507947,0.492053,0.571727
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2744,0.515193,0.484807,0.562964
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2745,0.524378,0.475622,0.557432
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2746,0.535227,0.464773,0.555297
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2747,0.547418,0.452582,0.556623
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2748,0.560585,0.439415,0.561369
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2749,0.574336,0.425664,0.569394
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2750,0.58826,0.41174,0.580459
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,2751,0.601942,0.398058,0.594233
