attention_family,model_role,condition_label,layer,sample_idx,aggregate_pair_equal_norm_entropy
cross_attention,NoGate,b3c2_none_frz_base,1,2565,0.900119
cross_attention,NoGate,b3c2_none_frz_base,1,2566,0.916893
cross_attention,NoGate,b3c2_none_frz_base,1,2567,0.932837
cross_attention,NoGate,b3c2_none_frz_base,1,2568,0.947473
cross_attention,NoGate,b3c2_none_frz_base,1,2569,0.960366
cross_attention,NoGate,b3c2_none_frz_base,1,2570,0.971131
cross_attention,NoGate,b3c2_none_frz_base,1,2571,0.979446
cross_attention,NoGate,b3c2_none_frz_base,1,2572,0.985062
cross_attention,NoGate,b3c2_none_frz_base,1,2573,0.987812
cross_attention,NoGate,b3c2_none_frz_base,1,2574,0.987615
cross_attention,NoGate,b3c2_none_frz_base,1,2575,0.984475
cross_attention,NoGate,b3c2_none_frz_base,1,2576,0.978487
cross_attention,NoGate,b3c2_none_frz_base,1,2577,0.969829
cross_attention,NoGate,b3c2_none_frz_base,1,2578,0.958761
cross_attention,NoGate,b3c2_none_frz_base,1,2579,0.945611
cross_attention,NoGate,b3c2_none_frz_base,1,2580,0.930774
cross_attention,NoGate,b3c2_none_frz_base,1,2581,0.914691
cross_attention,NoGate,b3c2_none_frz_base,1,2582,0.897843
cross_attention,NoGate,b3c2_none_frz_base,1,2583,0.880734
cross_attention,NoGate,b3c2_none_frz_base,1,2584,0.863873
cross_attention,NoGate,b3c2_none_frz_base,1,2585,0.847764
cross_attention,NoGate,b3c2_none_frz_base,1,2586,0.832888
cross_attention,NoGate,b3c2_none_frz_base,1,2587,0.819690
cross_attention,NoGate,b3c2_none_frz_base,1,2588,0.808562
cross_attention,NoGate,b3c2_none_frz_base,1,2589,0.799838
cross_attention,NoGate,b3c2_none_frz_base,1,2590,0.793778
cross_attention,NoGate,b3c2_none_frz_base,1,2591,0.790563
cross_attention,NoGate,b3c2_none_frz_base,1,2592,0.790289
cross_attention,NoGate,b3c2_none_frz_base,1,2593,0.792963
cross_attention,NoGate,b3c2_none_frz_base,1,2594,0.798507
cross_attention,NoGate,b3c2_none_frz_base,1,2595,0.806754
cross_attention,NoGate,b3c2_none_frz_base,1,2596,0.817458
cross_attention,NoGate,b3c2_none_frz_base,1,2597,0.830301
cross_attention,NoGate,b3c2_none_frz_base,1,2598,0.844898
cross_attention,NoGate,b3c2_none_frz_base,1,2599,0.860813
cross_attention,NoGate,b3c2_none_frz_base,1,2600,0.877572
cross_attention,NoGate,b3c2_none_frz_base,1,2601,0.894674
cross_attention,NoGate,b3c2_none_frz_base,1,2602,0.911609
cross_attention,NoGate,b3c2_none_frz_base,1,2603,0.927871
cross_attention,NoGate,b3c2_none_frz_base,1,2604,0.942974
cross_attention,NoGate,b3c2_none_frz_base,1,2605,0.956468
cross_attention,NoGate,b3c2_none_frz_base,1,2606,0.967949
cross_attention,NoGate,b3c2_none_frz_base,1,2607,0.977076
cross_attention,NoGate,b3c2_none_frz_base,1,2608,0.983575
cross_attention,NoGate,b3c2_none_frz_base,1,2609,0.987253
cross_attention,NoGate,b3c2_none_frz_base,1,2610,0.987999
cross_attention,NoGate,b3c2_none_frz_base,1,2611,0.985792
cross_attention,NoGate,b3c2_none_frz_base,1,2612,0.980697
cross_attention,NoGate,b3c2_none_frz_base,1,2613,0.972867
cross_attention,NoGate,b3c2_none_frz_base,1,2614,0.962535
cross_attention,NoGate,b3c2_none_frz_base,1,2615,0.950009
cross_attention,NoGate,b3c2_none_frz_base,1,2616,0.935664
cross_attention,NoGate,b3c2_none_frz_base,1,2617,0.919928
cross_attention,NoGate,b3c2_none_frz_base,1,2618,0.903270
cross_attention,NoGate,b3c2_none_frz_base,1,2619,0.886189
cross_attention,NoGate,b3c2_none_frz_base,1,2620,0.869193
cross_attention,NoGate,b3c2_none_frz_base,1,2621,0.852791
cross_attention,NoGate,b3c2_none_frz_base,1,2622,0.837472
cross_attention,NoGate,b3c2_none_frz_base,1,2623,0.823693
cross_attention,NoGate,b3c2_none_frz_base,1,2624,0.811865
cross_attention,NoGate,b3c2_none_frz_base,1,2625,0.802343
cross_attention,NoGate,b3c2_none_frz_base,1,2626,0.795409
cross_attention,NoGate,b3c2_none_frz_base,1,2627,0.791272
cross_attention,NoGate,b3c2_none_frz_base,1,2628,0.790054
cross_attention,NoGate,b3c2_none_frz_base,1,2629,0.791793
cross_attention,NoGate,b3c2_none_frz_base,1,2630,0.796435
cross_attention,NoGate,b3c2_none_frz_base,1,2631,0.803843
cross_attention,NoGate,b3c2_none_frz_base,1,2632,0.813795
cross_attention,NoGate,b3c2_none_frz_base,1,2633,0.825994
cross_attention,NoGate,b3c2_none_frz_base,1,2634,0.840076
cross_attention,NoGate,b3c2_none_frz_base,1,2635,0.855621
cross_attention,NoGate,b3c2_none_frz_base,1,2636,0.872164
cross_attention,NoGate,b3c2_none_frz_base,1,2637,0.889212
cross_attention,NoGate,b3c2_none_frz_base,1,2638,0.906256
cross_attention,NoGate,b3c2_none_frz_base,1,2639,0.922786
cross_attention,NoGate,b3c2_none_frz_base,1,2640,0.938310
cross_attention,NoGate,b3c2_none_frz_base,1,2641,0.952364
cross_attention,NoGate,b3c2_none_frz_base,1,2642,0.964528
cross_attention,NoGate,b3c2_none_frz_base,1,2643,0.974439
cross_attention,NoGate,b3c2_none_frz_base,1,2644,0.981801
cross_attention,NoGate,b3c2_none_frz_base,1,2645,0.986395
cross_attention,NoGate,b3c2_none_frz_base,1,2646,0.988083
cross_attention,NoGate,b3c2_none_frz_base,1,2647,0.986815
cross_attention,NoGate,b3c2_none_frz_base,1,2648,0.982629
cross_attention,NoGate,b3c2_none_frz_base,1,2649,0.975649
cross_attention,NoGate,b3c2_none_frz_base,1,2650,0.966085
cross_attention,NoGate,b3c2_none_frz_base,1,2651,0.954221
cross_attention,NoGate,b3c2_none_frz_base,1,2652,0.940412
cross_attention,NoGate,b3c2_none_frz_base,1,2653,0.925071
cross_attention,NoGate,b3c2_none_frz_base,1,2654,0.908654
cross_attention,NoGate,b3c2_none_frz_base,1,2655,0.891653
cross_attention,NoGate,b3c2_none_frz_base,1,2656,0.874574
cross_attention,NoGate,b3c2_none_frz_base,1,2657,0.857928
cross_attention,NoGate,b3c2_none_frz_base,1,2658,0.842212
cross_attention,NoGate,b3c2_none_frz_base,1,2659,0.827895
cross_attention,NoGate,b3c2_none_frz_base,1,2660,0.815403
cross_attention,NoGate,b3c2_none_frz_base,1,2661,0.805111
cross_attention,NoGate,b3c2_none_frz_base,1,2662,0.797326
cross_attention,NoGate,b3c2_none_frz_base,1,2663,0.792279
cross_attention,NoGate,b3c2_none_frz_base,1,2664,0.790122
cross_attention,NoGate,b3c2_none_frz_base,1,2665,0.790918
cross_attention,NoGate,b3c2_none_frz_base,1,2666,0.794645
cross_attention,NoGate,b3c2_none_frz_base,1,2667,0.801191
cross_attention,NoGate,b3c2_none_frz_base,1,2668,0.810360
cross_attention,NoGate,b3c2_none_frz_base,1,2669,0.821879
cross_attention,NoGate,b3c2_none_frz_base,1,2670,0.835404
cross_attention,NoGate,b3c2_none_frz_base,1,2671,0.850531
cross_attention,NoGate,b3c2_none_frz_base,1,2672,0.866808
cross_attention,NoGate,b3c2_none_frz_base,1,2673,0.883750
cross_attention,NoGate,b3c2_none_frz_base,1,2674,0.900851
cross_attention,NoGate,b3c2_none_frz_base,1,2675,0.917600
cross_attention,NoGate,b3c2_none_frz_base,1,2676,0.933497
cross_attention,NoGate,b3c2_none_frz_base,1,2677,0.948067
cross_attention,NoGate,b3c2_none_frz_base,1,2678,0.960876
cross_attention,NoGate,b3c2_none_frz_base,1,2679,0.971541
cross_attention,NoGate,b3c2_none_frz_base,1,2680,0.979744
cross_attention,NoGate,b3c2_none_frz_base,1,2681,0.985240
cross_attention,NoGate,b3c2_none_frz_base,1,2682,0.987865
cross_attention,NoGate,b3c2_none_frz_base,1,2683,0.987540
cross_attention,NoGate,b3c2_none_frz_base,1,2684,0.984275
cross_attention,NoGate,b3c2_none_frz_base,1,2685,0.978168
cross_attention,NoGate,b3c2_none_frz_base,1,2686,0.969401
cross_attention,NoGate,b3c2_none_frz_base,1,2687,0.958235
cross_attention,NoGate,b3c2_none_frz_base,1,2688,0.945005
cross_attention,NoGate,b3c2_none_frz_base,1,2689,0.930104
cross_attention,NoGate,b3c2_none_frz_base,1,2690,0.913978
cross_attention,NoGate,b3c2_none_frz_base,1,2691,0.897109
cross_attention,NoGate,b3c2_none_frz_base,1,2692,0.879999
cross_attention,NoGate,b3c2_none_frz_base,1,2693,0.863161
cross_attention,NoGate,b3c2_none_frz_base,1,2694,0.847095
cross_attention,NoGate,b3c2_none_frz_base,1,2695,0.832283
cross_attention,NoGate,b3c2_none_frz_base,1,2696,0.819166
cross_attention,NoGate,b3c2_none_frz_base,1,2697,0.808135
cross_attention,NoGate,b3c2_none_frz_base,1,2698,0.799521
cross_attention,NoGate,b3c2_none_frz_base,1,2699,0.793580
cross_attention,NoGate,b3c2_none_frz_base,1,2700,0.790490
cross_attention,NoGate,b3c2_none_frz_base,1,2701,0.790343
cross_attention,NoGate,b3c2_none_frz_base,1,2702,0.793143
cross_attention,NoGate,b3c2_none_frz_base,1,2703,0.798807
cross_attention,NoGate,b3c2_none_frz_base,1,2704,0.807166
cross_attention,NoGate,b3c2_none_frz_base,1,2705,0.817969
cross_attention,NoGate,b3c2_none_frz_base,1,2706,0.830896
cross_attention,NoGate,b3c2_none_frz_base,1,2707,0.845558
cross_attention,NoGate,b3c2_none_frz_base,1,2708,0.861520
cross_attention,NoGate,b3c2_none_frz_base,1,2709,0.878304
cross_attention,NoGate,b3c2_none_frz_base,1,2710,0.895410
cross_attention,NoGate,b3c2_none_frz_base,1,2711,0.912326
cross_attention,NoGate,b3c2_none_frz_base,1,2712,0.928548
cross_attention,NoGate,b3c2_none_frz_base,1,2713,0.943591
cross_attention,NoGate,b3c2_none_frz_base,1,2714,0.957006
cross_attention,NoGate,b3c2_none_frz_base,1,2715,0.968393
cross_attention,NoGate,b3c2_none_frz_base,1,2716,0.977411
cross_attention,NoGate,b3c2_none_frz_base,1,2717,0.983793
cross_attention,NoGate,b3c2_none_frz_base,1,2718,0.987346
cross_attention,NoGate,b3c2_none_frz_base,1,2719,0.987965
cross_attention,NoGate,b3c2_none_frz_base,1,2720,0.985632
cross_attention,NoGate,b3c2_none_frz_base,1,2721,0.980415
cross_attention,NoGate,b3c2_none_frz_base,1,2722,0.972472
cross_attention,NoGate,b3c2_none_frz_base,1,2723,0.962038
cross_attention,NoGate,b3c2_none_frz_base,1,2724,0.949426
cross_attention,NoGate,b3c2_none_frz_base,1,2725,0.935012
cross_attention,NoGate,b3c2_none_frz_base,1,2726,0.919227
cross_attention,NoGate,b3c2_none_frz_base,1,2727,0.902540
cross_attention,NoGate,b3c2_none_frz_base,1,2728,0.885452
cross_attention,NoGate,b3c2_none_frz_base,1,2729,0.868472
cross_attention,NoGate,b3c2_none_frz_base,1,2730,0.852106
cross_attention,NoGate,b3c2_none_frz_base,1,2731,0.836844
cross_attention,NoGate,b3c2_none_frz_base,1,2732,0.823141
cross_attention,NoGate,b3c2_none_frz_base,1,2733,0.811406
cross_attention,NoGate,b3c2_none_frz_base,1,2734,0.801989
cross_attention,NoGate,b3c2_none_frz_base,1,2735,0.795173
cross_attention,NoGate,b3c2_none_frz_base,1,2736,0.791159
cross_attention,NoGate,b3c2_none_frz_base,1,2737,0.790068
cross_attention,NoGate,b3c2_none_frz_base,1,2738,0.791933
cross_attention,NoGate,b3c2_none_frz_base,1,2739,0.796698
cross_attention,NoGate,b3c2_none_frz_base,1,2740,0.804220
cross_attention,NoGate,b3c2_none_frz_base,1,2741,0.814276
cross_attention,NoGate,b3c2_none_frz_base,1,2742,0.826564
cross_attention,NoGate,b3c2_none_frz_base,1,2743,0.840718
cross_attention,NoGate,b3c2_none_frz_base,1,2744,0.856316
cross_attention,NoGate,b3c2_none_frz_base,1,2745,0.872891
cross_attention,NoGate,b3c2_none_frz_base,1,2746,0.889950
cross_attention,NoGate,b3c2_none_frz_base,1,2747,0.906981
cross_attention,NoGate,b3c2_none_frz_base,1,2748,0.923479
cross_attention,NoGate,b3c2_none_frz_base,1,2749,0.938948
cross_attention,NoGate,b3c2_none_frz_base,1,2750,0.952929
cross_attention,NoGate,b3c2_none_frz_base,1,2751,0.965003
cross_attention,NoGate,b3c2_none_frz_base,1,2752,0.974810
cross_attention,NoGate,b3c2_none_frz_base,1,2753,0.982057
cross_attention,NoGate,b3c2_none_frz_base,1,2754,0.986528
cross_attention,NoGate,b3c2_none_frz_base,1,2755,0.988089
cross_attention,NoGate,b3c2_none_frz_base,1,2756,0.986694
cross_attention,NoGate,b3c2_none_frz_base,1,2757,0.982385
cross_attention,NoGate,b3c2_none_frz_base,1,2758,0.975289
cross_attention,NoGate,b3c2_none_frz_base,1,2759,0.965619
cross_attention,NoGate,b3c2_none_frz_base,1,2760,0.953664
cross_attention,NoGate,b3c2_none_frz_base,1,2761,0.939781
cross_attention,NoGate,b3c2_none_frz_base,1,2762,0.924383
cross_attention,NoGate,b3c2_none_frz_base,1,2763,0.907931
cross_attention,NoGate,b3c2_none_frz_base,1,2764,0.890916
cross_attention,NoGate,b3c2_none_frz_base,1,2765,0.873845
cross_attention,NoGate,b3c2_none_frz_base,1,2766,0.857229
cross_attention,NoGate,b3c2_none_frz_base,1,2767,0.841564
cross_attention,NoGate,b3c2_none_frz_base,1,2768,0.827317
cross_attention,NoGate,b3c2_none_frz_base,1,2769,0.814913
cross_attention,NoGate,b3c2_none_frz_base,1,2770,0.804723
cross_attention,NoGate,b3c2_none_frz_base,1,2771,0.797051
cross_attention,NoGate,b3c2_none_frz_base,1,2772,0.792126
cross_attention,NoGate,b3c2_none_frz_base,1,2773,0.790095
cross_attention,NoGate,b3c2_none_frz_base,1,2774,0.791019
cross_attention,NoGate,b3c2_none_frz_base,1,2775,0.794870
cross_attention,NoGate,b3c2_none_frz_base,1,2776,0.801533
cross_attention,NoGate,b3c2_none_frz_base,1,2777,0.810810
cross_attention,NoGate,b3c2_none_frz_base,1,2778,0.822423
cross_attention,NoGate,b3c2_none_frz_base,1,2779,0.836025
cross_attention,NoGate,b3c2_none_frz_base,1,2780,0.851211
cross_attention,NoGate,b3c2_none_frz_base,1,2781,0.867527
cross_attention,NoGate,b3c2_none_frz_base,1,2782,0.884487
cross_attention,NoGate,b3c2_none_frz_base,1,2783,0.901582
cross_attention,NoGate,b3c2_none_frz_base,1,2784,0.918305
cross_attention,NoGate,b3c2_none_frz_base,1,2785,0.934154
cross_attention,NoGate,b3c2_none_frz_base,1,2786,0.948657
cross_attention,NoGate,b3c2_none_frz_base,1,2787,0.961382
cross_attention,NoGate,b3c2_none_frz_base,1,2788,0.971947
cross_attention,NoGate,b3c2_none_frz_base,1,2789,0.980038
cross_attention,NoGate,b3c2_none_frz_base,1,2790,0.985413
cross_attention,NoGate,b3c2_none_frz_base,1,2791,0.987912
cross_attention,NoGate,b3c2_none_frz_base,1,2792,0.987460
cross_attention,NoGate,b3c2_none_frz_base,1,2793,0.984070
cross_attention,NoGate,b3c2_none_frz_base,1,2794,0.977844
cross_attention,NoGate,b3c2_none_frz_base,1,2795,0.968967
cross_attention,NoGate,b3c2_none_frz_base,1,2796,0.957706
cross_attention,NoGate,b3c2_none_frz_base,1,2797,0.944395
cross_attention,NoGate,b3c2_none_frz_base,1,2798,0.929432
cross_attention,NoGate,b3c2_none_frz_base,1,2799,0.913264
cross_attention,NoGate,b3c2_none_frz_base,1,2800,0.896374
cross_attention,NoGate,b3c2_none_frz_base,1,2801,0.879266
cross_attention,NoGate,b3c2_none_frz_base,1,2802,0.862450
cross_attention,NoGate,b3c2_none_frz_base,1,2803,0.846429
cross_attention,NoGate,b3c2_none_frz_base,1,2804,0.831680
cross_attention,NoGate,b3c2_none_frz_base,1,2805,0.818645
cross_attention,NoGate,b3c2_none_frz_base,1,2806,0.807713
cross_attention,NoGate,b3c2_none_frz_base,1,2807,0.799209
cross_attention,NoGate,b3c2_none_frz_base,1,2808,0.793388
cross_attention,NoGate,b3c2_none_frz_base,1,2809,0.790423
cross_attention,NoGate,b3c2_none_frz_base,1,2810,0.790403
cross_attention,NoGate,b3c2_none_frz_base,1,2811,0.793329
cross_attention,NoGate,b3c2_none_frz_base,1,2812,0.799113
cross_attention,NoGate,b3c2_none_frz_base,1,2813,0.807582
cross_attention,NoGate,b3c2_none_frz_base,1,2814,0.818484
cross_attention,NoGate,b3c2_none_frz_base,1,2815,0.831494
cross_attention,NoGate,b3c2_none_frz_base,1,2816,0.846222
cross_attention,NoGate,b3c2_none_frz_base,1,2817,0.862229
cross_attention,NoGate,b3c2_none_frz_base,1,2818,0.879037
cross_attention,NoGate,b3c2_none_frz_base,1,2819,0.896145
cross_attention,NoGate,b3c2_none_frz_base,1,2820,0.913042
cross_attention,NoGate,b3c2_none_frz_base,1,2821,0.929223
cross_attention,NoGate,b3c2_none_frz_base,1,2822,0.944204
cross_attention,NoGate,b3c2_none_frz_base,1,2823,0.957540
cross_attention,NoGate,b3c2_none_frz_base,1,2824,0.968832
cross_attention,NoGate,b3c2_none_frz_base,1,2825,0.977742
cross_attention,NoGate,b3c2_none_frz_base,1,2826,0.984005
cross_attention,NoGate,b3c2_none_frz_base,1,2827,0.987433
cross_attention,NoGate,b3c2_none_frz_base,1,2828,0.987925
cross_attention,NoGate,b3c2_none_frz_base,1,2829,0.985466
cross_attention,NoGate,b3c2_none_frz_base,1,2830,0.980128
cross_attention,NoGate,b3c2_none_frz_base,1,2831,0.972072
cross_attention,NoGate,b3c2_none_frz_base,1,2832,0.961538
cross_attention,NoGate,b3c2_none_frz_base,1,2833,0.948840
cross_attention,NoGate,b3c2_none_frz_base,1,2834,0.934358
cross_attention,NoGate,b3c2_none_frz_base,1,2835,0.918524
cross_attention,NoGate,b3c2_none_frz_base,1,2836,0.901810
cross_attention,NoGate,b3c2_none_frz_base,1,2837,0.884716
cross_attention,NoGate,b3c2_none_frz_base,1,2838,0.867751
cross_attention,NoGate,b3c2_none_frz_base,1,2839,0.851423
cross_attention,NoGate,b3c2_none_frz_base,1,2840,0.836219
cross_attention,NoGate,b3c2_none_frz_base,1,2841,0.822593
cross_attention,NoGate,b3c2_none_frz_base,1,2842,0.810951
cross_attention,NoGate,b3c2_none_frz_base,1,2843,0.801641
cross_attention,NoGate,b3c2_none_frz_base,1,2844,0.794941
cross_attention,NoGate,b3c2_none_frz_base,1,2845,0.791051
cross_attention,NoGate,b3c2_none_frz_base,1,2846,0.790088
cross_attention,NoGate,b3c2_none_frz_base,1,2847,0.792079
cross_attention,NoGate,b3c2_none_frz_base,1,2848,0.796966
cross_attention,NoGate,b3c2_none_frz_base,1,2849,0.804603
cross_attention,NoGate,b3c2_none_frz_base,1,2850,0.814761
cross_attention,NoGate,b3c2_none_frz_base,1,2851,0.827138
cross_attention,NoGate,b3c2_none_frz_base,1,2852,0.841363
cross_attention,NoGate,b3c2_none_frz_base,1,2853,0.857012
cross_attention,NoGate,b3c2_none_frz_base,1,2854,0.873619
cross_attention,NoGate,b3c2_none_frz_base,1,2855,0.890687
cross_attention,NoGate,b3c2_none_frz_base,1,2856,0.907706
cross_attention,NoGate,b3c2_none_frz_base,1,2857,0.924169
cross_attention,NoGate,b3c2_none_frz_base,1,2858,0.939584
cross_attention,NoGate,b3c2_none_frz_base,1,2859,0.953490
cross_attention,NoGate,b3c2_none_frz_base,1,2860,0.965474
cross_attention,NoGate,b3c2_none_frz_base,1,2861,0.975176
cross_attention,NoGate,b3c2_none_frz_base,1,2862,0.982308
cross_attention,NoGate,b3c2_none_frz_base,1,2863,0.986656
cross_attention,NoGate,b3c2_none_frz_base,1,2864,0.988090
cross_attention,NoGate,b3c2_none_frz_base,1,2865,0.986568
cross_attention,NoGate,b3c2_none_frz_base,1,2866,0.982135
cross_attention,NoGate,b3c2_none_frz_base,1,2867,0.974924
cross_attention,NoGate,b3c2_none_frz_base,1,2868,0.965150
cross_attention,NoGate,b3c2_none_frz_base,1,2869,0.953104
cross_attention,NoGate,b3c2_none_frz_base,1,2870,0.939146
cross_attention,NoGate,b3c2_none_frz_base,1,2871,0.923693
cross_attention,NoGate,b3c2_none_frz_base,1,2872,0.907207
cross_attention,NoGate,b3c2_none_frz_base,1,2873,0.890179
cross_attention,NoGate,b3c2_none_frz_base,1,2874,0.873117
cross_attention,NoGate,b3c2_none_frz_base,1,2875,0.856532
cross_attention,NoGate,b3c2_none_frz_base,1,2876,0.840918
cross_attention,NoGate,b3c2_none_frz_base,1,2877,0.826742
cross_attention,NoGate,b3c2_none_frz_base,1,2878,0.814426
cross_attention,NoGate,b3c2_none_frz_base,1,2879,0.804339
cross_attention,NoGate,b3c2_none_frz_base,1,2880,0.796781
cross_attention,NoGate,b3c2_none_frz_base,1,2881,0.791978
cross_attention,NoGate,b3c2_none_frz_base,1,2882,0.790074
cross_attention,NoGate,b3c2_none_frz_base,1,2883,0.791125
cross_attention,NoGate,b3c2_none_frz_base,1,2884,0.795100
cross_attention,NoGate,b3c2_none_frz_base,1,2885,0.801880
cross_attention,NoGate,b3c2_none_frz_base,1,2886,0.811264
cross_attention,NoGate,b3c2_none_frz_base,1,2887,0.822970
cross_attention,NoGate,b3c2_none_frz_base,1,2888,0.836649
cross_attention,NoGate,b3c2_none_frz_base,1,2889,0.851893
cross_attention,NoGate,b3c2_none_frz_base,1,2890,0.868247
cross_attention,NoGate,b3c2_none_frz_base,1,2891,0.885223
cross_attention,NoGate,b3c2_none_frz_base,1,2892,0.902313
cross_attention,NoGate,b3c2_none_frz_base,1,2893,0.919008
cross_attention,NoGate,b3c2_none_frz_base,1,2894,0.934809
cross_attention,NoGate,b3c2_none_frz_base,1,2895,0.949244
cross_attention,NoGate,b3c2_none_frz_base,1,2896,0.961883
cross_attention,NoGate,b3c2_none_frz_base,1,2897,0.972348
cross_attention,NoGate,b3c2_none_frz_base,1,2898,0.980327
cross_attention,NoGate,b3c2_none_frz_base,1,2899,0.985581
cross_attention,NoGate,b3c2_none_frz_base,1,2900,0.987953
cross_attention,NoGate,b3c2_none_frz_base,1,2901,0.987374
cross_attention,NoGate,b3c2_none_frz_base,1,2902,0.983859
cross_attention,NoGate,b3c2_none_frz_base,1,2903,0.977515
cross_attention,NoGate,b3c2_none_frz_base,1,2904,0.968530
cross_attention,NoGate,b3c2_none_frz_base,1,2905,0.957172
cross_attention,NoGate,b3c2_none_frz_base,1,2906,0.943782
cross_attention,NoGate,b3c2_none_frz_base,1,2907,0.928758
cross_attention,NoGate,b3c2_none_frz_base,1,2908,0.912549
cross_attention,NoGate,b3c2_none_frz_base,1,2909,0.895639
cross_attention,NoGate,b3c2_none_frz_base,1,2910,0.878532
cross_attention,NoGate,b3c2_none_frz_base,1,2911,0.861741
cross_attention,NoGate,b3c2_none_frz_base,1,2912,0.845765
cross_attention,NoGate,b3c2_none_frz_base,1,2913,0.831081
cross_attention,NoGate,b3c2_none_frz_base,1,2914,0.818129
cross_attention,NoGate,b3c2_none_frz_base,1,2915,0.807295
cross_attention,NoGate,b3c2_none_frz_base,1,2916,0.798902
cross_attention,NoGate,b3c2_none_frz_base,1,2917,0.793200
cross_attention,NoGate,b3c2_none_frz_base,1,2918,0.790361
cross_attention,NoGate,b3c2_none_frz_base,1,2919,0.790469
cross_attention,NoGate,b3c2_none_frz_base,1,2920,0.793520
cross_attention,NoGate,b3c2_none_frz_base,1,2921,0.799424
cross_attention,NoGate,b3c2_none_frz_base,1,2922,0.808003
cross_attention,NoGate,b3c2_none_frz_base,1,2923,0.819003
cross_attention,NoGate,b3c2_none_frz_base,1,2924,0.832095
cross_attention,NoGate,b3c2_none_frz_base,1,2925,0.846888
cross_attention,NoGate,b3c2_none_frz_base,1,2926,0.862939
cross_attention,NoGate,b3c2_none_frz_base,1,2927,0.879771
cross_attention,NoGate,b3c2_none_frz_base,1,2928,0.896880
cross_attention,NoGate,b3c2_none_frz_base,1,2929,0.913756
cross_attention,NoGate,b3c2_none_frz_base,1,2930,0.929895
cross_attention,NoGate,b3c2_none_frz_base,1,2931,0.944815
cross_attention,NoGate,b3c2_none_frz_base,1,2932,0.958071
cross_attention,NoGate,b3c2_none_frz_base,1,2933,0.969266
cross_attention,NoGate,b3c2_none_frz_base,1,2934,0.978068
cross_attention,NoGate,b3c2_none_frz_base,1,2935,0.984212
cross_attention,NoGate,b3c2_none_frz_base,1,2936,0.987515
cross_attention,NoGate,b3c2_none_frz_base,1,2937,0.987880
cross_attention,NoGate,b3c2_none_frz_base,1,2938,0.985294
cross_attention,NoGate,b3c2_none_frz_base,1,2939,0.979836
cross_attention,NoGate,b3c2_none_frz_base,1,2940,0.971668
cross_attention,NoGate,b3c2_none_frz_base,1,2941,0.961034
cross_attention,NoGate,b3c2_none_frz_base,1,2942,0.948251
cross_attention,NoGate,b3c2_none_frz_base,1,2943,0.933701
cross_attention,NoGate,b3c2_none_frz_base,1,2944,0.917819
cross_attention,NoGate,b3c2_none_frz_base,1,2945,0.901078
cross_attention,NoGate,b3c2_none_frz_base,1,2946,0.883979
cross_attention,NoGate,b3c2_none_frz_base,1,2947,0.867032
cross_attention,NoGate,b3c2_none_frz_base,1,2948,0.850742
cross_attention,NoGate,b3c2_none_frz_base,1,2949,0.835597
cross_attention,NoGate,b3c2_none_frz_base,1,2950,0.822048
cross_attention,NoGate,b3c2_none_frz_base,1,2951,0.810500
cross_attention,NoGate,b3c2_none_frz_base,1,2952,0.801297
cross_attention,NoGate,b3c2_none_frz_base,1,2953,0.794715
cross_attention,NoGate,b3c2_none_frz_base,1,2954,0.790949
cross_attention,NoGate,b3c2_none_frz_base,1,2955,0.790113
cross_attention,NoGate,b3c2_none_frz_base,1,2956,0.792231
cross_attention,NoGate,b3c2_none_frz_base,1,2957,0.797240
cross_attention,NoGate,b3c2_none_frz_base,1,2958,0.804990
cross_attention,NoGate,b3c2_none_frz_base,1,2959,0.815250
cross_attention,NoGate,b3c2_none_frz_base,1,2960,0.827714
cross_attention,NoGate,b3c2_none_frz_base,1,2961,0.842010
cross_attention,NoGate,b3c2_none_frz_base,1,2962,0.857711
cross_attention,NoGate,b3c2_none_frz_base,1,2963,0.874347
cross_attention,NoGate,b3c2_none_frz_base,1,2964,0.891424
cross_attention,NoGate,b3c2_none_frz_base,1,2965,0.908429
cross_attention,NoGate,b3c2_none_frz_base,1,2966,0.924857
cross_attention,NoGate,b3c2_none_frz_base,1,2967,0.940216
cross_attention,NoGate,b3c2_none_frz_base,1,2968,0.954048
cross_attention,NoGate,b3c2_none_frz_base,1,2969,0.965941
cross_attention,NoGate,b3c2_none_frz_base,1,2970,0.975538
cross_attention,NoGate,b3c2_none_frz_base,1,2971,0.982553
cross_attention,NoGate,b3c2_none_frz_base,1,2972,0.986778
cross_attention,NoGate,b3c2_none_frz_base,1,2973,0.988085
cross_attention,NoGate,b3c2_none_frz_base,1,2974,0.986437
cross_attention,NoGate,b3c2_none_frz_base,1,2975,0.981881
cross_attention,NoGate,b3c2_none_frz_base,1,2976,0.974555
cross_attention,NoGate,b3c2_none_frz_base,1,2977,0.964676
cross_attention,NoGate,b3c2_none_frz_base,1,2978,0.952540
cross_attention,NoGate,b3c2_none_frz_base,1,2979,0.938509
cross_attention,NoGate,b3c2_none_frz_base,1,2980,0.923002
cross_attention,NoGate,b3c2_none_frz_base,1,2981,0.906482
cross_attention,NoGate,b3c2_none_frz_base,1,2982,0.889442
cross_attention,NoGate,b3c2_none_frz_base,1,2983,0.872390
cross_attention,NoGate,b3c2_none_frz_base,1,2984,0.855837
cross_attention,NoGate,b3c2_none_frz_base,1,2985,0.840276
cross_attention,NoGate,b3c2_none_frz_base,1,2986,0.826171
cross_attention,NoGate,b3c2_none_frz_base,1,2987,0.813944
